platform,item_id,title,description,category,user_id,interaction_type,interaction_value,timestamp
Amazon,s1352,Peep Time,"The story follows Shinichi Toneli (Shingo Katori), a clumsy resident of Apt. 301 whose unexpected behavior amuses his neighbor in Apt. 302, Jiro Kasuya (Jiro Sato), who peeps through a hole. The story starts when Jiro's daughter Akane (Chihiro Yamamoto) finds out about her dad's hobby and she joins him peeping through a hole...","Comedy, Kids, Talk Show and Variety",Amazon_user_826,watch,1,07-02-2024
Amazon,s3981,What Haunts Us,"The 1979 class of Porter Gaud School in Charleston graduated 49 boys. Since then, six of them have committed suicide. When Paige Goldberg Tolmach learns that another former student from her beloved high school has killed himself, she dives into the past to uncover the surprising truth about a sexually abusive faculty member, attempting to release her hometown from the ghosts that haunt it.","Documentary, Drama",Amazon_user_826,watch,1,17-08-2021
Amazon,s8564,Y'all Not Laughing Yet?,"Five comics are trying to use Mr. and Mrs. Wright club to do a stand up comedy show. One of the comics and the Wright's don't get along, So the comic tries to get in good with their son ""Timmy"" Watch how this all plays out!",Comedy,Amazon_user_826,watch,1,17-07-2023
Amazon,s8000,The Boss,"From absolute poverty to absolute power! ""El Don"" is the saga of a common man with uncommonly fierce ambition who rises to rule an empire of unspeakable evil only to discover that the love he thought he had forgotten still rules what is left of his heart.",Action,Amazon_user_826,watch,1,27-04-2019
Amazon,s5792,Recognize,Recognize is an action packed urban film about an car dealership owner that works as respectable job by day but has a dark twisted side to him that you wouldn't expect. This film delivers a strong message to the streets. Definitely said to be the next hood classic. Written and directed by TMiles/Exec Producer Terry T.Miles Cinematography Jason Diaz,"Action, Drama",Amazon_user_827,watch,1,07-09-2022
Amazon,s4478,Sweet Deception,"Risa Gallagher is sentenced to life in prison after coming home to find her husband murdered. She must escape and find the real killer to prove her innocence, but who of her friends on the outside can she trust?",Suspense,Amazon_user_827,watch,1,01-08-2021
Amazon,s3945,10 Minutes Gone,"In this gripping thriller starring Bruce Willis, a safecracker (Michael Chiklis) wakes up from a traumatic head injury after a heist gone wrong and must find the traitor who set him up.","Action, Adventure, Suspense",Amazon_user_827,watch,1,23-06-2022
Amazon,s4607,15-Minute Full Body Burn 3.0 Workout,"No equipment needed. Tip: complete Series 1.0 & 2.0 for 4+ weeks each prior to Series 3.0. This 15-minute workout is designed to work every major muscle efficiently & optimize calorie burn! All fitness levels. Find the Weekly Workout Schedule for this Series, and more, on my website (FitnessMaggie).",Fitness,Amazon_user_827,watch,1,25-09-2020
Amazon,s6065,An English Haunting,"Blake and his mother move into an old mansion, to care for a dying relative, but find themselves haunted by the house's sinister and terrifying past.",Horror,Amazon_user_827,watch,1,14-07-2022
Amazon,s6700,Angel And The Badman,"Quirt Evans (John Wayne), an all round bad guy, is nursed back to health and sought after by Penelope Worth (Gail Russell), a peace-loving Quaker girl. He eventually finds himself having to choose between his world and the world Penelope lives in.",Western,Amazon_user_828,watch,1,20-06-2022
Amazon,s8637,Take a Girl Like You,"When gorgeous Jenny Bunn meets the predatory womanizer Patrick Standish, a battle of lust versus wits begins. His tactics to maneuver her into the bedroom only harden her resolve to keep him at arm's length. Adapted from Kingsley Amis's classic novel by award-winning screenwriter Andrew Davies, this story recalls a provincial England as well as the jazz and strip clubs of late 1950s Soho.",Drama,Amazon_user_828,watch,1,25-11-2018
Amazon,s5628,Jurassic Dinosaur playtime! T-Rex Ranch,"T-Rex Ranch brings you another awesome fun-packed collection of Jurassic dinosaur videos ! Watch your favorite park rangers get into all sorts of wonderful adventures, coming across lots of scary dinosaurs, awesome toys and much more!",Kids,Amazon_user_828,watch,1,20-02-2023
Amazon,s9340,Deya Neya,"Prashant leaves home because of his differences with his father to build a career as a singer. He comes to the city and starts working as Haron, a driver in the house of beautiful Lady of Suchorita . Suchorita loves Singer of Abhijit. At the last time Suchorita knows Horan sings as Abhijit.",Romance,Amazon_user_828,watch,1,28-11-2018
Amazon,s3748,The Cat in the Hat Knows a Lot About Christmas,"'Twas the day before Christmas and all through the yard, the Cat in the Hat and his guests partied hard.","Animation, Kids",Amazon_user_828,watch,1,25-03-2024
Amazon,s4626,Trapper Jake,"If you liked Werner Herzog's Happy People, Trapper Jake is a must see. Trapper Jake tells the true life story about Jake Korell a German born Russian immigrant American trapper. A cinematographic work of art, Trapper Jake depicts a way of life that may be gone forever but which holds many life lessons in the struggle for survival that are still relevant today.","Documentary, Special Interest, Sports",Amazon_user_829,watch,1,28-10-2020
Amazon,s5501,Mahler On The Couch,Alma Mahler's affair with the young architect Walter Gropius sets in motion a marital drama that forces her husband Gustav Mahler to seek advice from Sigmund Freud.,"Arthouse, Drama, Romance",Amazon_user_829,watch,1,16-11-2024
Amazon,s6249,Copper Bill,Two thieves (AEW's Dustin Rhodes and Thom Hallum) attempt to steal 80 million dollars of hidden Texas drug money from the famed ranch belonging to a dead member of the Cowboy Mafia.,"Action, Drama, Suspense",Amazon_user_829,watch,1,20-01-2018
Amazon,s8206,Down the Shore,"On the Jersey Shore, the lives of three childhood friends begin to unravel when a deadly secret from their past is revealed. Starring James Gandolfini, Famke Jansen, and Maria Dizzia.","Drama, Suspense",Amazon_user_829,watch,1,30-05-2023
Amazon,s8861,Mounam Pesiyadhe,"Gautham, who runs a restaurant, falls in love with his friend Kannan's cousin, Sandhya. Problems arise when Gautham learns that Kannan's parents want Kannan to marry Sandhya.",Romance,Amazon_user_829,watch,1,20-12-2024
Amazon,s4027,Elodie,"Actress and playwright Sabrina Stone is led into the surreal world of her own writing when Elodie, one of her fictional characters, seeks her help with a kidnapping incident.","Drama, Suspense",Amazon_user_830,watch,1,18-02-2020
Amazon,s9286,The Prophecy,"What happens in the dark will eventually comes to light. Aretha was giving a prophecy that scattered and Challenged her faith. In times like this, will she trust her God and look up to him for clarity, or will she will she allow a word lead her into darkness as she looks for solution?",Drama,Amazon_user_830,watch,1,24-02-2022
Amazon,s5897,Little Baby Bum - Wheels on the Bus & More Vehicle Songs for Kids,"Little Baby Bum is a fun, educational children's nursery rhyme channel watched globally by kids. Learn colors, shapes, numbers with some of our most well-loved characters! Sing along to some of the most classic vehicle-themed nursery rhymes such as 'Wheels on the Bus', 'Carwash Song', 'Vehicle Sounds Song', and more!",Kids,Amazon_user_830,watch,1,18-02-2019
Amazon,s2856,Choricha Mamla,"Nandan robs houses for a living but never takes more than what he needs. One day while on the job, the house`s owner, Amarjit, enters with Shraddha, a girl he is having an affair with. Amarjit is about to call the police when his wife arrives. Desperate, he asks Nandan to pretend to be with Shraddha so his wife doesn`t get suspicious. The ruse gets harder to keep up, leading to a comedy of errors.",Comedy,Amazon_user_830,watch,1,09-04-2023
Amazon,s460,The Ruins,"Based on the terrifying best-seller by Scott Smith, ""The Ruins"" follows a group of friends who become entangled in a brutal struggle for survival after visiting a remote archaeological dig in the Mexican jungle where they discover something deadly living among the ruins.",Horror,Amazon_user_830,watch,1,01-12-2018
Amazon,s1015,Sick Song & More Nursery Rhymes For Kids - KiiYii,"A new collection of colorful and wonderfully engaging nursery rhymes and children's songs that will thrill your child while educating them in their numbers, ABCs and general learning! From the creators of LittleBabyBum, KiiYii allows the child's imagination to go further!",Kids,Amazon_user_831,watch,1,17-10-2020
Amazon,s4654,A Most Beautiful Thing,"A Most Beautiful Thing chronicles the first African American high school rowing team in this country (made up of young men, many of whom were in rival gangs from the West Side of Chicago), all coming together to row in the same boat.","Documentary, Sports",Amazon_user_831,watch,1,16-03-2022
Amazon,s9569,Villain,"Shiva, a bus conductor, robs the corrupt in order to fund an organisation that aids those with disabilities. To avoid detection and trial, he pretends to be his twin, who has disabilities.","Comedy, Drama",Amazon_user_831,watch,1,25-04-2023
Amazon,s7764,Beyond the Barrier - The Classic Sci-Fi Shocker!,An Experimental pilot testing a rocket powered craft flies into the future and lands at the now deserted airbase he left. He ends up in a city with people who are suspicious he is a spy and who want to keep him to procreate with the ruler's daughter because most of the inhabitants are sterile. He manages to escape and return to his own time with consequences.,"Drama, Horror, Science Fiction",Amazon_user_831,watch,1,19-01-2020
Amazon,s3004,Bookaboo UK,"Bookaboo is a world famous rock puppy who tours the globe with his band, playing drums to packed stadiums of adoring fans. However, there's just one hitch for our rock puppy superstar - he can't play without a story a day!",Kids,Amazon_user_831,watch,1,01-10-2024
Amazon,s6122,Love Land,"Driven by an award-winning cast with intellectual and developmental disabilities, Love Land follows a young woman with a traumatic brain injury who, after being placed in an institution, hatches a scheme to manipulate a lifelong resident with Down syndrome to escape and reunite with her boyfriend. When her scheme falls apart, she must face realities that shake the core of her identity.",Drama,Amazon_user_832,watch,1,21-07-2024
Amazon,s5778,The Booksellers,A behind-the-scenes look at the New York rare book world.,Documentary,Amazon_user_832,watch,1,25-07-2024
Amazon,s6504,White Elephant,"Four couples hold on to their college friendships by reuniting every December for a white elephant gift exchange. When nothing goes as planned, their relationships and friendships are put to the test, and they must use the game to fix what's broken.",Comedy,Amazon_user_832,watch,1,20-09-2019
Amazon,s943,Song Of Texas,"Roy ""loans"" his ranch to a ranch-hand - a former rodeo champion, now a reformed alcoholic - to help him impress his daughter. However, Roy is stymied when she sells half to a foe. To get back his property, Roy must win a chuck-w",Action,Amazon_user_832,watch,1,25-02-2023
Amazon,s8894,Something Like a Business,An aspiring pimp struggles to make a mint after inheriting his late uncles escort service and discovering that competition on the streets is fierce.,Comedy,Amazon_user_832,watch,1,28-07-2020
Amazon,s8801,Song for Our People,Go behind the scenes of an unforgettable recording session where an extraordinary group of artist activists come together to create a powerful new anthem to honor Black lives and inspire the fight for racial justice in America.,Documentary,Amazon_user_833,watch,1,09-07-2018
Amazon,s3383,"A Turma do Sextou - A Princesa , o Sapo e a Escolinha",New version of the classic in which a Princess kisses a frog to break a spell. the short also brings a segment in the school of professor Lucas,Animation,Amazon_user_833,watch,1,01-08-2021
Amazon,s9589,Meet the Spartans,"From the creators of Date Movie comes this tongue-in-cheek parody of the sword-and-sandal epics, dubbed MEET THE SPARTANS.",Comedy,Amazon_user_833,watch,1,04-05-2020
Amazon,s7056,Zombie For Sale,"When the illegal human experiments of Korea's biggest Pharmaceutical company go wrong, one of their test subjects escapes and ends up in a shabby gas station owned by the Park family - a band of misfits who hustle passers-by to make ends meet. When they uncover their undead visitor, the family then hatch a plan to exploit this allowing locals to pay to be bitten too, until things go wrong...","Comedy, Horror",Amazon_user_833,watch,1,15-05-2018
Amazon,s8441,Fear,Humanity clings to hope after a lethal virus forces them to remote regions of the country for survival.,"Action, Suspense",Amazon_user_833,watch,1,25-07-2020
Amazon,s241,UFO Hunters,A team of experts travels to the sites of reported UFO encounters to conduct in-depth investigations regarding the incidents.,"Documentary, Special Interest",Amazon_user_834,watch,1,19-03-2023
Amazon,s4058,Look Again,"Just as her life is coming together, a young woman experiences a terrible tragedy when her boyfriend is murdered by an intruder from whom the woman herself barely escapes. The police capture a man they believe to be the killer, but the young woman, still unsettled, has her doubts. Things take a frightening turn when she meets her friend's new boyfriend and suspects him to be the killer.",Suspense,Amazon_user_834,watch,1,25-05-2020
Amazon,s4784,Foxpro Hunting,"Foxpro Hunting introduces viewers to great locations, tactics, and gear for hunting. Join the Foxpro team as they travel the country on new hunting adventures. Each episode will go beyond the hunt to engage the viewer with compelling videography and story-telling.",Sports,Amazon_user_834,watch,1,27-09-2018
Amazon,s6936,The Little Death,"A shockingly and surprisingly romantic look at five couples as they explore a range of sexual proclivities. Some fetishes are run-of-the-mill, while others are hilariously obscure in this big-hearted comedy about expressing desires.",Comedy,Amazon_user_834,watch,1,28-12-2020
Amazon,s7030,Finding Ophelia,Finding the girl of your dreams can be a nightmare.,"Romance, Suspense",Amazon_user_834,watch,1,29-09-2024
Amazon,s639,The Gospel Of John,"The Gospel of john is the first-ever word-for-word filmed version of the biblical text. Using the original Jesus narrative as its script, this profound film sheds new light on one of history's most sacred texts. Beautifully shot and informed by the latest theological, historical, and archeological research, this film is something to be enjoyed and treasured.",Drama,Amazon_user_835,watch,1,01-12-2023
Amazon,s9493,Messalina,Scheming Messalina marries Roman Emperor Claudius but goes too far with a gladiator.,"Action, Drama",Amazon_user_835,watch,1,05-05-2019
Amazon,s3656,Volcanic UFO Mysteries,UFO sightings have been a regular world-wide phenomenon since post WW2. Experts have noticed a connection with UFO sightings around Volcanic hot spots across Latin America. Stephen Bassett and Jaime Maussan will discuss a history of these sightings.,"Documentary, Science Fiction",Amazon_user_835,watch,1,14-10-2022
Amazon,s5177,Permission,A woman on the brink of a marriage proposal is told by a friend that she should date other men before spending the rest of her life with her boyfriend.,"Comedy, Drama",Amazon_user_835,watch,1,31-05-2024
Amazon,s14,Resilencia,"The documentary follows the midfielder’s everyday life for six months. It’s a sincere portrayal by Rafinha himself, who opened his home for the cameras to film every moment, even allowing them into the operating room.","Documentary, Sports",Amazon_user_835,watch,1,18-12-2023
Amazon,s8753,ACT 2 - Series 9,1,TV Shows,Amazon_user_836,watch,1,03-11-2018
Amazon,s7565,Nicole,This is a first date gone wrong.,"Horror, Suspense",Amazon_user_836,watch,1,03-03-2021
Amazon,s9657,Anaganaga Oka Nenu,Peter(hero) Who went to the forest to find a cure for his father disease there he went to the building with full of ghosts what happpned to him? Did he survive from that ghosts? Watch now,"Action, Drama, Suspense",Amazon_user_836,watch,1,11-05-2022
Amazon,s3189,Avocado Toast the series,"Avocado Toast is an intergenerational sex comedy exploring the comforts and awkwardness of sex from age 25 to 69. When it comes to millennials and baby boomers, these nuts haven't fallen so far from the family tree.",TV Shows,Amazon_user_836,watch,1,07-07-2020
Amazon,s7272,Shadow Man (Street Of Shadows),"The ex-girlfriend of a London pinball joint (Cesar Romero) is found stabbed to death in his quarters, so naturally the bobbies come looking for Romero. His luck gets worse when he turns for help to a crippled employee – the man who committed the crime! ""The suspense element is well established by the direction and the mood."" – Variety",Suspense,Amazon_user_836,watch,1,04-02-2020
Amazon,s8147,Clockwise,"John Cleese stars in this delightful British comedy as Brian Stimpson, the headmaster of a British high school whose obsession with punctuality is a source of humor for his students and joy for himself.",Comedy,Amazon_user_837,watch,1,21-02-2019
Amazon,s7675,Crimes of the Heart,"Three sisters with quite different personalities and lives reunite when the youngest of them, Babe, has just shot her husband. The oldest sister, Lenny, takes care of their grandfather and is turning into an old maid, while Meg, who tries to make it in Hollywood as a singer/actress, has had a wild life filled with many men. Their reunion causes much joy, but also many tensions.","Comedy, Drama",Amazon_user_837,watch,1,27-09-2020
Amazon,s5967,Chittibabu,This story is from 1975 real story narsam pally small village in below 500 houses but village people faces a several problems. But everyone face biggest problem of daily need water usage. At that time a boy from same village try to solve the water problem with help of his friends. What happened to the village is their problems solved ?,Drama,Amazon_user_837,watch,1,11-04-2022
Amazon,s6570,Honeymoon From Hell,"Starring Lexi Giovagnolia, Cameron Richardson, and Catherine Hicks. Honeymooners stranded at a bed and breakfast during a hurricane are terrorized by an unknown assailant. Are they victims of an elaborate prank, or is someone after them?",Suspense,Amazon_user_837,watch,1,01-11-2019
Amazon,s5062,8 Days,"Sixteen-year-old Amber Stevens thought she was safe. Growing up in a nice neighborhood with an overprotective mom, sex trafficking was never something she thought about. One night changed everything. Kidnapped at gunpoint by a guy from a party, Amber is put into service with two other girls, as she struggles to survive the nightmare for 8 days.",Suspense,Amazon_user_837,watch,1,25-06-2018
Amazon,s1173,Rex the Devil Horse (Silent),"It's 1874 and young Dave Carson and his colt Rex are part of a wagon train. When Indians attack and wipe out the train, the two escape going separate ways. Six years later Dave is a scout for the Army and Rex is the Devil Horse.",Western,Amazon_user_838,watch,1,23-03-2020
Amazon,s8590,When I'm 64,"When widowed cabbie Ray and retired teacher Jim meet by chance, they discover they long for the same things from life: adventure, challenge and love. Together Ray and Jim discover that being 64 means a new beginning: it's time to try the things they never dared in their youth.","Drama, LGBTQ, Romance",Amazon_user_838,watch,1,30-04-2024
Amazon,s4830,One Hour Nighttime Beaches for sleep,Nighttime Beaches for Sleep and Meditation features one-hour of low-light soothing photos with complementary white noise natural sounds in a sequence following the five stages of sleep. Sleepwell Channel videos on AmazonPrime feature long-play (3-9 hours) with ultra-dark video with natural sounds. All Sleepwell programs are included in your Prime Membership.,Special Interest,Amazon_user_838,watch,1,27-03-2019
Amazon,s4646,Neha,"A young aspiring model from Mumbai accepts an offer to have photos taken for her modeling portfolio in Hyderabad. Soon her peace and quiet is shattered by a gang of local thugs who molest and torture her, then leave her for dead. But she returns for vengeance, trapping the men one by one. She inflicts pain on her attackers with a ferocity that surpasses her own or deal.","Action, Drama",Amazon_user_838,watch,1,27-11-2023
Amazon,s2310,Goodbye World,"When a mysterious terrorist attack causes chaos in the cities, a group of friends take refuge in their countryside cabin. But the challenges of living in a post-apocalyptic world soon take their toll on relationships within the group.","Comedy, Drama",Amazon_user_838,watch,1,31-01-2023
Amazon,s1030,She's Not Our Sister,"What happens when three sisters find out they stand to inherit a multimillion-dollar fortune, and in the process discover a half-sister their estranged father never told them about?",Drama,Amazon_user_839,watch,1,20-07-2022
Amazon,s1408,Oru Kai Osai,"A man loses his voice after his mother's shocking death. Later, he falls in love with a doctor, who comes to practise in his village and helps everyone.","Drama, Romance",Amazon_user_839,watch,1,12-08-2019
Amazon,s733,The Boat Show,"The Boat Show is a program dedicated to nautical lovers and boat owners. It is the only show in the world completely dedicated to the nautical world, made with passion by a team of experts with more than 15 years of experience.",TV Shows,Amazon_user_839,watch,1,17-08-2021
Amazon,s8164,All Marketplaces,Publishing to all marketplaces with a new image,"Arts, Entertainment, and Culture, Drama, Horror",Amazon_user_839,watch,1,02-12-2019
Amazon,s2920,Cannabis To Save My Life,"Marijuana as a cancer fighting drug? Science says yes, federal law says no. Patricia Crone is caught in the life-and-death stand-off. She was busy preparing for the end when she saw that the National Cancer Institute described some of the chemicals in marijuana, or cannabis, as having cancer-fighting potential.","Documentary, Special Interest",Amazon_user_839,watch,1,20-12-2018
Amazon,s6967,Angels Die Hard!,Members of a motorcycle gang swear revenge after one of their number is killed in a backwater California town.,"Action, Drama",Amazon_user_840,watch,1,19-09-2024
Amazon,s1394,Padmaavat,"Set in 1303 AD medieval India, Padmaavat is the story of honor, valor and obsession. Queen Padmavati is known for her exceptional beauty along with a strong sense of justice and is the wife of Maharawal Ratan Singh and pride of the Kingdom of Chittor, a prosperous kingdom in the north west of India. The legend of her beauty reaches the reigning sultan of Hindustan – Allaudin Khilji.","Drama, Historical, International",Amazon_user_840,watch,1,23-10-2020
Amazon,s7363,Becks,"After a crushing breakup with her girlfriend, a Brooklyn musician moves back to her childhood home in St. Louis. While performing for tips at a local tavern and struggling to reconnect with her ultra-Catholic mother, she strikes up a unique friendship and begins to discover her musical voice. As she grows more confident as a musician, a new life in her hometown suddenly seems within her reach.","Arts, Entertainment, and Culture, Drama",Amazon_user_840,watch,1,18-07-2020
Amazon,s6345,Space Dogs Tropical Adventure,"When a mysterious whirlpool appears in the Atlantic Ocean, astronauts Belka and Strelka must once again act heroically and complete a mission to save the planet along with the distant home of their new alien friends.",Kids,Amazon_user_840,watch,1,10-08-2024
Amazon,s238,UFOTV Presents The Day Before Disclosure,"This groundbreaking Award Winning Movie presents amazing knowledge of what is actually going on with UFO secrecy today and shows the impact of an up and coming government UFO / ET Disclosure and how this will affect our future. When the children of tomorrow open their textbooks on Human History, what will they read? Includes interviews with the best known UFO Disclosure authorities in the world.",Special Interest,Amazon_user_840,watch,1,29-11-2022
Amazon,s4021,Howl,"A young woman leaves the sanitarium to watch over her grandmother's house. As she descends into madness, she must decide whether to be devoured or embrace her true nature in this reimagining of ""Little Red Riding Hood and the Wolf.""","Horror, Romance, Science Fiction",Amazon_user_841,watch,1,12-02-2023
Amazon,s5358,Cut The Rope: Om Nom Stories - Play Time,"The Noms have a secret superpower: Nibble Nom can turn any chore into a game, and Om Nom and Om Nelle fight evil enemies like it's play time! Watch this video and join in the playing!","Animation, Kids",Amazon_user_841,watch,1,19-06-2021
Amazon,s3278,American High School,Six-part documentary series filmed over the course of one year following the staff and students at a predominantly African-American high school in South Carolina.,"Documentary, Unscripted",Amazon_user_841,watch,1,06-06-2019
Amazon,s9427,Spare Room,"When a mysterious veteran plagued by flashbacks and guilt after a tour in Afghanistan rents a room from a struggling young waitress caring for her 15 year old brother with Down Syndrome, their attraction sparks unforeseen consequence.","Drama, Kids",Amazon_user_841,watch,1,08-10-2021
Amazon,s4860,A Hug,"A group of professors has to fight the government in order to prevent the loss of their rights. In the midst of this struggle, Ana Rosa faces the challenge of being a woman, a mother, a professor and a union leader, but her husband's lack of understanding and her mother's machoism turn her journey even more challenging.",Drama,Amazon_user_841,watch,1,15-12-2021
Amazon,s7829,A Mothers Testimony,An ex-convict's mother's worst suspicions about her son are confirmed when he is implicated in a murder.,Drama,Amazon_user_842,watch,1,02-06-2020
Amazon,s3425,A Father's Son,"Michael Landon Jr. directs this biographical story of his television star father, Michael Landon. The film deals with the scarring that Michael Jr. felt after his parents divorce when he was 15 and looks at his father's philandering ways. Michael Jr. is the son of Landon's second wife, who was deserted when Landon took up with a make-up artist on the set of Little House on the Prairie.","Drama, Horror",Amazon_user_842,watch,1,05-09-2022
Amazon,s6131,Damlelya Babachi Kahani,"Gajanan, a doting father to his young daughter, can't bear to see injustice against women. His simple life turns upside down when he kills a molester one night. What follows is an endless trial and his family's struggle to get justice.",Drama,Amazon_user_842,watch,1,03-05-2018
Amazon,s596,The Joneses,"A picture-perfect family moves into a suburban neighborhood and immediately becomes the toast of the town, loved and envied by all. It's all marketing...",Drama,Amazon_user_842,watch,1,29-06-2021
Amazon,s696,The Dawn Express,"Nazi spies in the U.S. search for a secret formula designed to enhance the power of gasoline for use in U.S. army planes. Two separate companies work on the formula for security purposes. The Nazi's manage to steal half the formula from one company, and go after the other half by infiltrating the second chemical company. They know one of the two top scientists has the other half of the formula. Tom Fielding is captured through a ruse, and threatens the lives of his mother and sister Nancy, if he","Action, Military and War",Amazon_user_842,watch,1,30-10-2020
Amazon,s6510,Things To Come,"The story of a century: a decades-long second World War leaves plague and anarchy, then a rational state rebuilds civilization and attempts space travel.",Drama,Amazon_user_843,watch,1,09-09-2020
Amazon,s3551,15-Minute Balance & Burn 5.0 Workout,"No Equipment Needed. Tip: Complete Series 1.0 - 4.0 for 4+ weeks each before Series 5.0. Focuses on core & balance for the entire body to improve performance, stability, overall fitness & injury prevention. Find the Weekly Workout Schedule for this Series, and more, on my website (FitnessMaggie).",Fitness,Amazon_user_843,watch,1,03-01-2022
Amazon,s2324,Go Fast. Go North.,"The Race2Alaska is one of adventure racing's greatest competitions - challenging mariners to navigate 750 miles of BC's most infamous waterways by human or wind power alone. The rules are simple: no motors, no outside help or support, first boat over the line wins.","Documentary, Sports",Amazon_user_843,watch,1,14-07-2018
Amazon,s2402,Gallagher: An Uncensored Evening,"Join Gallagher for his first TV special from 1980, complete with candy bar treats and a Sledge-O-Matic routine for which the audience was ill prepared.",Comedy,Amazon_user_843,watch,1,07-09-2024
Amazon,s4041,15-Minute Cardio Burn 5.0 Workout,"No Equipment Needed. Follow Maggie's 1.0 - 4.0 for 4+ weeks each prior to Series 5.0. This workout is a great way to kick off your week - sweat, burn calories, tone & become stronger. Find the Weekly Workout Schedule for this Series, and more, on my website (FitnessMaggie).",Fitness,Amazon_user_843,watch,1,06-04-2019
Amazon,s9557,Dead Serious,"The sudden death of Javi (Nélson Polanía), a successful Influencer, comes as a surprise but he is not quite ready to leave this world so his spirit decides to stay with Martina (Jessica Cediel), his beloved wife, and take revenge from “El Severo” (Iván Marín) his most challenging rival on social media.","Adventure, Comedy",Amazon_user_844,watch,1,05-01-2022
Amazon,s4373,Overheard 2,"A stockbroker working with a crime syndicate is hurt in a car accident while attempting to evade a surveillance operative, setting off a chain of events that exposes corporate and government corruption in this thriller from the creators of the Internal Affairs trilogy.","Action, Suspense",Amazon_user_844,watch,1,13-06-2021
Amazon,s6150,Summer School,"Cut-rate If this vans rockin', don't bother knockin' classic for teensploitation schlockophiles. It's all here: jocks, boogie boardin', and plenty of shag van vs. four wheelin' gangs with elevated hormones. The acting makes Police Academy seem like Becket in comparison, and everything else is bottom of the barrel, too.",Comedy,Amazon_user_844,watch,1,15-08-2020
Amazon,s1414,ONIHEI,"It’s the latter half of the Edo period when cruel thieves feared Heizo Hasegawa, known as “Heizo the Oni"". He is the head of Arson Theft Control.He never tolerates injustice and punishes criminals who violate the three articles of a thief.Surrounded by quirky characters, Heizo rids the injustice that infests the city of Edo.(C)Office Ikenami/Bungeishunju Ltd. /TV Series Onihei Production Committee",Anime,Amazon_user_844,watch,1,06-03-2020
Amazon,s7850,Jarugandi,"To help Sathya and Paari, Gajendran offers them money in return for helping him unite with his lover, Keerthy. However, Sathya ends up kidnapping Keerthy and angers a notorious human trafficker.","Action, Drama",Amazon_user_844,watch,1,23-10-2020
Amazon,s220,Underwater Tunes with Little Baby Bum,"More wonderful underwater themed nursery rhymes starting with famous nursery rhymes such as 'Wheels On The Bus - Under The Sea' from the world's number one educational channel, Little Baby Bum!",Kids,Amazon_user_845,watch,1,17-04-2023
Amazon,s8160,Battle of the Eagles,"Follows the true adventures of the ""Partisan Squadron,"" the courageous airmen known as the ""Knights of the Sky"" during WWII in Yugoslavia to defend their homeland from the Nazis.","Action, Drama",Amazon_user_845,watch,1,24-12-2018
Amazon,s2483,Fighter,"In Mexico, a young boxer uses his winnings to buy guns to avenge his family's murder.",Drama,Amazon_user_845,watch,1,22-06-2021
Amazon,s1354,Peekaboo I See You Series,"The game of peek-a-boo has entertained babies and toddlers alike for years and years! In ""Peekaboo, I See You!"", the friendly blue fellow swings, rolls, bounces, summersaults and tiptoes into the hearts of little ones. Each episode features three objects and viewers get to guess which one he's hiding behind. The series is sure to result in giggles and surprises.","Animation, Kids",Amazon_user_845,watch,1,24-06-2018
Amazon,s1261,Prime Rewind: Inside The Boys,"""The Boys"" Official After Show, hosted by Aisha Tyler and featuring the creators and cast from the series, including Karl Urban (Butcher), Jack Quaid (Hughie), Antony Starr (Homelander), Erin Moriarty (Starlight), Laz Alonso (Mother's Milk), Tomer Capon (Frenchie), Karen Fukuhara (Kimiko), and showrunner Eric Kripke.",Talk Show and Variety,Amazon_user_845,watch,1,14-05-2023
Amazon,s846,Superheroes: A Never-Ending Battle,"Examines the evolution of superhero characters and the comic book industry, chronicling how disposable diversions that cost just a dime became the foundation for a multi-billion dollar industry whose products are an influential part of our national identity.",Special Interest,Amazon_user_846,watch,1,28-11-2019
Amazon,s8633,The Bloody Vampire,"Count Cagliostro, whose family has tried for generations to rid the world of vampires, instructs his daughter and her fiance to protect several valuable documents.",Horror,Amazon_user_846,watch,1,04-12-2020
Amazon,s4986,In Search of Doc Holliday,"In 1881, John Henry 'Doc' Holliday rose to infamy at the famous gunfight at the OK Corral in Tombstone, Arizona. In this documentary, we trace Holliday's roots from his life during the Civil War and Reconstruction Georgia, to dental school in Philadelphia, and onwards to the Wild West. Join us as we go in search of the real ""Doc"" Holliday.",Documentary,Amazon_user_846,watch,1,24-04-2024
Amazon,s8354,Kadalora Kavithaikal,A schoolteacher falls in love with an uneducated rowdy villager in order to prove that love can change the heart of even the most despicable person alive.,Romance,Amazon_user_846,watch,1,22-02-2022
Amazon,s2436,Four Enchanted Sisters,"4 sisters - 4 elements - 4 magic powers. Sisters Marina, Flame, and Flora were gifted a magical power on their 9th birthdays. Now that the youngest sister, Sky, received her power, their magical circle is more powerful than ever. When their Aunt Glenda, mistress of the black arts, catches on to their success, she hatches a plan to steal pixiedust from the girls' magical fountain.","Action, Kids",Amazon_user_846,watch,1,30-01-2021
Amazon,s4728,How to Catch A Serial Killer,One of the most captivating crime stories in recent memory - the painstaking pursuit of serial-killer Christopher Halliwell by a seasoned detective hellbent on justice.,Documentary,Amazon_user_847,watch,1,24-08-2019
